TIMECODE,HOME.LATITUDE,HOME.LONGITUDE,DATE,GPS.LATITUDE,GPS.LONGITUDE,GPS.SATELLITES,BAROMETER,ISO,SHUTTER,FNUM,SPEED.TWOD,SPEED.VERTICAL,SPEED.THREED,DISTANCE,propInt,propInt2,propExtra,NAME
"00:06:17,000","-20.2532","149.0251","1501953488000","-20.2533","149.02472499999996","16","2.8","100","60","2.2","10.650862350019972","-2.880000000000001","11.033370690730598","2602.9915303644107","123","456","Prop added in a second instance","mavic_pro"
"00:06:18,000","-20.2532","149.0251","1501953489000","-20.2533","149.02471249999996","16","2.1625","100","60","2.2","4.699654305552735","-2.294999999999999","5.230083707905673","2604.4443313943843","123","456","Prop added in a second instance","mavic_pro"
"00:06:19,000","-20.2532","149.0251","1501953490000","-20.2533","149.02469999999997","16","1.7250000000000003","100","60","2.2","4.699654305552735","-1.5749999999999993","4.956548758128014","2605.8211504938645","123","456","Prop added in a second instance","mavic_pro"
"00:06:20,000","-20.2532","149.0251","1501953491000","-20.2533","149.02469999999997","16","1.4875","100","60","2.2","0","-0.855000000000001","0.855000000000001","2606.0586504938647","123","456","Prop added in a second instance","mavic_pro"
"00:06:21,000","-20.2532","149.0251","1501953492000","-20.2533","149.02469999999997","16","1.375","100","60","2.2","0","-0.4050000000000002","0.4050000000000002","2606.171150493865","123","456","Prop added in a second instance","mavic_pro"
"00:06:22,000","-20.2532","149.0251","1501953493000","-20.2533","149.02469999999997","16","1.3750000000000002","100","60","2.2","0","7.993605777301127e-16","7.993605777301127e-16","2606.171150493865","123","456","Prop added in a second instance","mavic_pro"
"00:06:23,000","-20.2532","149.0251","1501953494000","-20.2533","149.02469999999997","16","1.3625000000000003","100","60","2.2","0","-0.04499999999999984","0.04499999999999984","2606.1836504938647","123","456","Prop added in a second instance","mavic_pro"
"00:06:24,000","-20.2532","149.0251","1501953495000","-20.2533","149.02469999999997","16","1.3625000000000003","100","60","2.2","0","0","0","2606.1836504938647","123","456","Prop added in a second instance","mavic_pro"
"00:06:25,000","-20.2532","149.0251","1501953496000","-20.2533","149.02469999999997","16","1.3625000000000003","100","60","2.2","0","0","0","2606.1836504938647","123","456","Prop added in a second instance","mavic_pro"
"00:06:26,000","-20.2532","149.0251","1501953497000","-20.2533","149.02469999999997","16","1.35","100","60","2.2","0","-0.045000000000000644","0.045000000000000644","2606.1961504938645","123","456","Prop added in a second instance","mavic_pro"
"00:06:27,000","-20.2532","149.0251","1501953498000","-20.2533","149.02469999999997","16","1.3375000000000001","100","60","2.2","0","-0.04499999999999984","0.04499999999999984","2606.2086504938643","123","456","Prop added in a second instance","mavic_pro"
"00:06:28,000","-20.2532","149.0251","1501953499000","-20.2533","149.02469999999997","16","1.325","100","60","2.2","0","-0.045000000000000644","0.045000000000000644","2606.221150493864","123","456","Prop added in a second instance","mavic_pro"
"00:06:29,000","-20.2532","149.0251","1501953500000","-20.2533","149.02469999999997","16","1.3125","100","60","2.2","0","-0.04499999999999984","0.04499999999999984","2606.233650493864","123","456","Prop added in a second instance","mavic_pro"
"00:06:30,000","-20.2532","149.0251","1501953501000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","-0.04499999999999984","0.04499999999999984","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:31,000","-20.2532","149.0251","1501953502000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:32,000","-20.2532","149.0251","1501953503000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:33,000","-20.2532","149.0251","1501953504000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:34,000","-20.2532","149.0251","1501953505000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:35,000","-20.2532","149.0251","1501953506000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:36,000","-20.2532","149.0251","1501953507000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:37,000","-20.2532","149.0251","1501953508000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:38,000","-20.2532","149.0251","1501953509000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:39,000","-20.2532","149.0251","1501953510000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:40,000","-20.2532","149.0251","1501953511000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:41,000","-20.2532","149.0251","1501953512000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:42,000","-20.2532","149.0251","1501953513000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:43,000","-20.2532","149.0251","1501953514000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:44,000","-20.2532","149.0251","1501953515000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:45,000","-20.2532","149.0251","1501953516000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:46,000","-20.2532","149.0251","1501953517000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:47,000","-20.2532","149.0251","1501953518000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:48,000","-20.2532","149.0251","1501953519000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:49,000","-20.2532","149.0251","1501953520000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:50,000","-20.2532","149.0251","1501953521000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:51,000","-20.2532","149.0251","1501953522000","-20.2533","149.02469999999997","16","1.3","100","60","2.2","0","0","0","2606.2461504938638","123","456","Prop added in a second instance","mavic_pro"
"00:06:52,000","-20.2532","149.0251","1501953523000","-20.2533","149.02471249999996","16","1.3","100","60","2.2","4.699654305552735","0","4.699654305552735","2607.551610023184","123","456","Prop added in a second instance","mavic_pro"
"00:06:53,000","-20.2532","149.0251","1501953524000","-20.2533","149.02472499999996","16","1.2874999999999999","100","60","2.2","4.699654305552735","-0.045000000000000644","4.699869741992895","2608.85712939596","123","456","Prop added in a second instance","mavic_pro"
"00:06:54,000","-20.2532","149.0251","1501953525000","-20.2533","149.0247375","16","1.2875","100","60","2.2","4.699654324685545","7.993605777301127e-16","4.699654324685545","2610.1625889305947","123","456","Prop added in a second instance","mavic_pro"
"00:06:55,000","-20.2532","149.0251","1501953526000","-20.2532875","149.0247625","16","1.2875","100","60","2.2","10.65086234157769","0","10.65086234157769","2613.1211618032553","123","456","Prop added in a second instance","mavic_pro"
"00:06:56,000","-20.2532","149.0251","1501953527000","-20.253275","149.0247875","16","1.275","100","60","2.2","10.65086300146783","-0.045000000000000644","10.650958063762918","2616.0797612654114","123","456","Prop added in a second instance","mavic_pro"
"00:06:57,000","-20.2532","149.0251","1501953528000","-20.253262499999998","149.0248125","16","1.475","100","60","2.2","10.650863669200389","0.7200000000000006","10.675171984558036","2619.0450868166777","123","456","Prop added in a second instance","mavic_pro"
"00:06:58,000","-20.2532","149.0251","1501953529000","-20.253249999999998","149.02485000000001","16","2.1375","100","60","2.2","14.962443873195415","2.3850000000000002","15.15133497941759","2623.253790977627","123","456","Prop added in a second instance","mavic_pro"
"00:06:59,000","-20.2532","149.0251","1501953530000","-20.253237499999997","149.0248875","16","3.3","100","60","2.2","14.962444934073588","4.184999999999999","15.536697956940026","2627.56954041011","123","456","Prop added in a second instance","mavic_pro"
"00:07:00,000","-20.2532","149.0251","1501953531000","-20.253224999999997","149.02492500000002","16","4.9625","100","60","2.2","14.962446021140675","5.985000000000002","16.11505556724979","2632.0459447343464","123","456","Prop added in a second instance","mavic_pro"
"00:07:01,000","-20.2532","149.0251","1501953532000","-20.253199999999996","149.02496250000002","16","7.2","100","60","2.2","17.296138725016817","8.055","19.079817603819656","2637.345894068741","123","456","Prop added in a second instance","mavic_pro"
"00:07:02,000","-20.2532","149.0251","1501953533000","-20.253174999999995","149.0250125","16","9.875","100","60","2.2","21.301736018305718","9.629999999999999","23.37735779324907","2643.8396045668655","123","456","Prop added in a second instance","mavic_pro"
"00:07:03,000","-20.2532","149.0251","1501953534000","-20.2531625","149.02506250000002","16","13.05","100","60","2.2","19.454625843620203","11.430000000000003","22.563850883997063","2650.1073409235314","123","456","Prop added in a second instance","mavic_pro"
"00:07:04,000","-20.2532","149.0251","1501953535000","-20.253149999999998","149.0251125","16","16.7375","100","60","2.2","19.454627297285562","13.274999999999999","23.552242956378667","2656.6496306336367","123","456","Prop added in a second instance","mavic_pro"
"00:07:05,000","-20.2532","149.0251","1501953536000","-20.253124999999997","149.02517500000002","16","20.775","100","60","2.2","25.544967351237794","14.534999999999991","29.390671682964385","2664.8137061011266","123","456","Prop added in a second instance","mavic_pro"
"00:07:06,000","-20.2532","149.0251","1501953537000","-20.253100000000003","149.0252375","16","24.800000000000004","100","60","2.2","25.5449708215189","14.490000000000022","29.36844623524119","2672.971607833138","123","456","Prop added in a second instance","mavic_pro"
"00:07:07,000","-20.2532","149.0251","1501953538000","-20.253075000000003","149.02530000000002","16","28.837500000000002","100","60","2.2","25.54497431139549","14.534999999999991","29.390677732401056","2681.135684981027","123","456","Prop added in a second instance","mavic_pro"
"00:07:08,000","-20.2532","149.0251","1501953539000","-20.2530375","149.0253625","16","32.7875","100","60","2.2","27.8929243488861","14.219999999999999","31.308523260171235","2689.8324969977416","123","456","Prop added in a second instance","mavic_pro"
"00:07:09,000","-20.2532","149.0251","1501953540000","-20.2530125","149.02542499999998","16","36.199999999999996","100","60","2.2","25.54498300326989","12.28499999999998","28.345500200866926","2697.706247053538","123","456","Prop added in a second instance","mavic_pro"
"00:07:10,000","-20.2532","149.0251","1501953541000","-20.252987500000003","149.02547499999997","16","39.0875","100","60","2.2","21.301756041074153","10.39500000000001","23.70276008049356","2704.2903470758974","123","456","Prop added in a second instance","mavic_pro"
"00:07:11,000","-20.2532","149.0251","1501953542000","-20.252962500000002","149.02551249999996","16","41.3","100","60","2.2","17.29615630233627","7.964999999999995","19.04201270440829","2709.5797950493443","123","456","Prop added in a second instance","mavic_pro"
"00:07:12,000","-20.2532","149.0251","1501953543000","-20.2529375","149.02554999999995","15","42.762499999999996","100","60","2.2","17.29615816044527","5.264999999999994","18.07974867389305","2714.6019474587592","123","456","Prop added in a second instance","mavic_pro"
"00:07:13,000","-20.2532","149.0251","1501953544000","-20.252925","149.02557499999998","16","43.33749999999999","100","60","2.2","10.650881706277062","2.0699999999999847","10.850169635591294","2717.6158834686457","123","456","Prop added in a second instance","mavic_pro"
"00:07:14,000","-20.2532","149.0251","1501953545000","-20.2529125","149.02558749999997","16","43.1375","100","60","2.2","6.868822163851792","-0.719999999999959","6.906454801026468","2719.5343431355977","123","456","Prop added in a second instance","mavic_pro"
"00:07:15,000","-20.2532","149.0251","1501953546000","-20.2529125","149.02558749999997","16","42.05","100","60","2.2","0","-3.915000000000021","3.915000000000021","2720.621843135598","123","456","Prop added in a second instance","mavic_pro"
"00:07:16,000","-20.2532","149.0251","1501953547000","-20.252924999999998","149.02557499999998","15","40.1625","100","60","2.2","6.868822162922231","-6.794999999999985","9.661922319386107","2723.3057104465383","123","456","Prop added in a second instance","mavic_pro"
"00:07:17,000","-20.2532","149.0251","1501953548000","-20.2529375","149.02554999999998","16","37.8625","100","60","2.2","10.650881698434235","-8.280000000000015","13.490725738596925","2727.053134262815","123","456","Prop added in a second instance","mavic_pro"
"00:07:18,000","-20.2532","149.0251","1501953549000","-20.25295","149.0255125","15","35.2625","100","60","2.2","14.962470600211882","-9.35999999999998","17.6489412277962","2731.955617937203","123","456","Prop added in a second instance","mavic_pro"
"00:07:19,000","-20.2532","149.0251","1501953550000","-20.252975","149.025475","16","32.449999999999996","100","60","2.2","17.296157227491985","-10.125000000000027","20.041773370590832","2737.5227772068115","123","456","Prop added in a second instance","mavic_pro"
"00:07:20,000","-20.2532","149.0251","1501953551000","-20.252999999999997","149.02543749999998","16","29.500000000000004","100","60","2.2","17.296155392037896","-10.61999999999997","20.296339358256727","2743.1606492507717","123","456","Prop added in a second instance","mavic_pro"
"00:07:21,000","-20.2532","149.0251","1501953552000","-20.253024999999997","149.0253875","16","26.512500000000003","100","60","2.2","21.30175471466728","-10.755000000000003","23.862832583828972","2749.7892138573907","123","456","Prop added in a second instance","mavic_pro"
"00:07:22,000","-20.2532","149.0251","1501953553000","-20.253049999999998","149.0253375","16","23.475000000000005","100","60","2.2","21.301752035924856","-10.934999999999992","23.944495501054693","2756.4404626076835","123","456","Prop added in a second instance","mavic_pro"
"00:07:23,000","-20.2532","149.0251","1501953554000","-20.2530625","149.02530000000002","15","20.4375","100","60","2.2","14.962460984573083","-10.935000000000018","18.532389584586014","2761.5883486034018","123","456","Prop added in a second instance","mavic_pro"
"00:07:24,000","-20.2532","149.0251","1501953555000","-20.253075","149.02526250000003","15","17.4125","100","60","2.2","14.962459906529036","-10.889999999999995","18.50587221544796","2766.7288686632482","123","456","Prop added in a second instance","mavic_pro"
"00:07:25,000","-20.2532","149.0251","1501953556000","-20.2530875","149.025225","15","14.412500000000003","100","60","2.2","14.962458846086328","-10.799999999999994","18.45305326282962","2771.854716791812","123","456","Prop added in a second instance","mavic_pro"
"00:07:26,000","-20.2532","149.0251","1501953557000","-20.2531","149.0252","15","11.537500000000001","100","60","2.2","10.650873016816535","-10.350000000000007","14.851383639928997","2775.9801011362365","123","456","Prop added in a second instance","mavic_pro"
"00:07:27,000","-20.2532","149.0251","1501953558000","-20.2531","149.02517500000002","15","8.975000000000001","100","60","2.2","9.399320726927165","-9.225","13.16996033128584","2779.6384234504826","123","456","Prop added in a second instance","mavic_pro"
"00:07:28,000","-20.2532","149.0251","1501953559000","-20.2531","149.02515000000002","15","6.6875","100","60","2.2","9.399320726927165","-8.235000000000005","12.49649771446555","2783.1096728156117","123","456","Prop added in a second instance","mavic_pro"
"00:07:29,000","-20.2532","149.0251","1501953560000","-20.2531","149.02513750000003","16","4.675","100","60","2.2","4.699660358680377","-7.245","8.635787890340508","2785.5085027851505","123","456","Prop added in a second instance","mavic_pro"
"00:07:30,000","-20.2532","149.0251","1501953561000","-20.2531","149.02512500000003","16","2.95","100","60","2.2","4.699660368246795","-6.209999999999998","7.787869257818185","2787.6717998012114","123","456","Prop added in a second instance","mavic_pro"
"00:07:31,000","-20.2532","149.0251","1501953562000","-20.2531","149.02511250000003","16","1.55","100","60","2.2","4.699660358680377","-5.040000000000001","6.891183315436601","2789.5860173888327","123","456","Prop added in a second instance","mavic_pro"
"00:07:32,000","-20.2532","149.0251","1501953563000","-20.2531","149.02510000000004","16","0.475","100","60","2.2","4.699660368246795","-3.870000000000001","6.087997008612077","2791.2771276690028","123","456","Prop added in a second instance","mavic_pro"
"00:07:33,000","-20.2532","149.0251","1501953564000","-20.2531","149.02510000000004","16","-0.22500000000000003","100","60","2.2","0","-2.52","2.52","2791.9771276690026","123","456","Prop added in a second instance","mavic_pro"
"00:07:34,000","-20.2532","149.0251","1501953565000","-20.2531","149.02510000000004","16","-0.6875","100","60","2.2","0","-1.6649999999999998","1.6649999999999998","2792.4396276690027","123","456","Prop added in a second instance","mavic_pro"
"00:07:35,000","-20.2532","149.0251","1501953566000","-20.2531","149.02510000000004","16","-1.075","100","60","2.2","0","-1.3949999999999998","1.3949999999999998","2792.8271276690025","123","456","Prop added in a second instance","mavic_pro"
"00:07:36,000","-20.2532","149.0251","1501953567000","-20.2531","149.02510000000004","16","-1.35","100","60","2.2","0","-0.9900000000000004","0.9900000000000004","2793.1021276690026","123","456","Prop added in a second instance","mavic_pro"
"00:07:37,000","-20.2532","149.0251","1501953568000","-20.2531","149.02510000000004","16","-1.5374999999999999","100","60","2.2","0","-0.6749999999999993","0.6749999999999993","2793.2896276690026","123","456","Prop added in a second instance","mavic_pro"
"00:07:38,000","-20.2532","149.0251","1501953569000","-20.2531","149.02510000000004","16","-1.6374999999999997","100","60","2.2","0","-0.35999999999999954","0.35999999999999954","2793.3896276690025","123","456","Prop added in a second instance","mavic_pro"
"00:07:39,000","-20.2532","149.0251","1501953570000","-20.2531125","149.02510000000004","16","-1.4749999999999999","100","60","2.2","5.009377086385287","0.5849999999999995","5.0434198510139865","2794.7905776276175","123","456","Prop added in a second instance","mavic_pro"
"00:07:40,000","-20.2532","149.0251","1501953571000","-20.253125","149.02510000000004","16","-1.2625","100","60","2.2","5.009377085110679","0.7649999999999997","5.067453382206093","2796.198203567119","123","456","Prop added in a second instance","mavic_pro"
"00:07:41,000","-20.2532","149.0251","1501953572000","-20.253137499999998","149.02510000000004","16","-1.0625","100","60","2.2","5.009377085110679","0.7199999999999999","5.060855538427468","2797.6039967722377","123","456","Prop added in a second instance","mavic_pro"
"00:07:42,000","-20.2532","149.0251","1501953573000","-20.253149999999998","149.02510000000004","16","-0.85","100","60","2.2","5.009377085110679","0.765","5.067453382206093","2799.011622711739","123","456","Prop added in a second instance","mavic_pro"
"00:07:43,000","-20.2532","149.0251","1501953574000","-20.253162499999995","149.02510000000004","16","-0.6375","100","60","2.2","5.009377083836072","0.765","5.067453380946092","2800.419248650891","123","456","Prop added in a second instance","mavic_pro"
"00:07:44,000","-20.2532","149.0251","1501953575000","-20.253174999999995","149.02510000000004","16","-0.425","100","60","2.2","5.009377086385287","0.7649999999999999","5.067453383466093","2801.8268745907426","123","456","Prop added in a second instance","mavic_pro"
"00:07:45,000","-20.2532","149.0251","1501953576000","-20.253187499999996","149.02510000000004","16","-0.2125","100","60","2.2","5.009377086385287","0.765","5.067453383466093","2803.2345005305942","123","456","Prop added in a second instance","mavic_pro"
"00:07:46,000","-20.2532","149.0251","1501953577000","-20.253199999999996","149.02510000000004","16","0","100","60","2.2","5.009377085110679","0.765","5.067453382206093","2804.6421264700957","123","456","Prop added in a second instance","mavic_pro"
"00:07:47,000","-20.2532","149.0251","1501953578000","-20.253199999999996","149.02510000000004","16","0","100","60","2.2","0","0","0","2804.6421264700957","123","456","Prop added in a second instance","mavic_pro"
"00:07:48,000","-20.2532","149.0251","1501953579000","-20.253199999999996","149.02510000000004","16","0","100","60","2.2","0","0","0","2804.6421264700957","123","456","Prop added in a second instance","mavic_pro"
